sale_line_id,transaction_id,sale_datetime,product_id,quantity,unit_selling_price,unit_cost,discount_mmk,payment_method
SL0001590,T001088,2026-07-02 17:37:00,P033,1,550.0,450,0,Cash
SL0001591,T001089,2026-07-02 10:20:00,P010,1,7200.0,5600,0,Cash
SL0001592,T001089,2026-07-02 10:20:00,P028,1,950.0,750,0,Cash
SL0001593,T001089,2026-07-02 10:20:00,P005,1,8700.0,6300,0,Cash
SL0001594,T001090,2026-07-02 12:33:00,P020,2,9600.0,7050,950,Cash
SL0001595,T001090,2026-07-02 12:33:00,P038,1,4500.0,3300,0,Cash
SL0001596,T001090,2026-07-02 12:33:00,P015,1,1050.0,750,0,Cash
SL0001597,T001091,2026-07-02 13:53:00,P027,2,600.0,500,50,Cash
SL0001598,T001091,2026-07-02 13:53:00,P020,1,9600.0,7050,0,Cash
SL0001599,T001091,2026-07-02 13:53:00,P003,1,7250.0,5200,0,KBZPay
SL0001600,T001092,2026-07-02 15:15:00,P006,1,6750.0,4750,0,Cash
SL0001601,T001092,2026-07-02 15:15:00,P008,1,1450.0,1200,0,WavePay
SL0001602,T001093,2026-07-02 17:38:00,P039,1,9350.0,7550,0,KBZPay
SL0001603,T001093,2026-07-02 17:38:00,P024,1,5650.0,4800,0,Cash
SL0001604,T001094,2026-07-02 11:05:00,P026,1,8650.0,7250,450,WavePay
SL0001605,T001094,2026-07-02 11:05:00,P034,1,6900.0,5900,0,Cash
SL0001606,T001095,2026-07-02 07:07:00,P020,1,9600.0,7050,0,Cash
SL0001607,T001096,2026-07-02 12:42:00,P002,1,9700.0,7950,0,Cash
SL0001608,T001097,2026-07-02 16:23:00,P037,1,4650.0,3300,0,Cash
SL0001609,T001097,2026-07-02 16:23:00,P031,1,6800.0,4750,0,Cash
SL0001610,T001098,2026-07-02 14:39:00,P023,1,7800.0,6250,0,Cash
SL0001611,T001099,2026-07-02 09:52:00,P014,1,10450.0,8900,0,Cash
SL0001612,T001100,2026-07-02 15:28:00,P021,2,10450.0,8200,0,Cash
SL0001613,T001101,2026-07-03 07:44:00,P013,1,8950.0,6450,0,KBZPay
SL0001614,T001102,2026-07-03 09:34:00,P005,1,8700.0,6300,0,Cash
SL0001615,T001102,2026-07-03 09:34:00,P015,1,1050.0,750,0,KBZPay
SL0001616,T001102,2026-07-03 09:34:00,P026,2,8650.0,7250,0,Cash
SL0001617,T001103,2026-07-03 12:11:00,P018,3,11000.0,7950,0,Cash
SL0001618,T001104,2026-07-03 18:16:00,P026,2,8650.0,7250,0,Cash
SL0001619,T001105,2026-07-03 13:33:00,P020,3,9600.0,7050,0,Cash
SL0001620,T001106,2026-07-03 13:44:00,P023,2,7800.0,6250,0,Cash
SL0001621,T001106,2026-07-03 13:44:00,P005,1,8700.0,6300,0,Cash
SL0001622,T001107,2026-07-03 21:25:00,P037,1,4650.0,3300,0,KBZPay
SL0001623,T001107,2026-07-03 21:25:00,P039,1,9350.0,7550,0,Cash
SL0001624,T001107,2026-07-03 21:25:00,P003,1,7250.0,5200,350,Cash
SL0001625,T001108,2026-07-03 13:35:00,P002,1,9700.0,7950,0,Cash
SL0001626,T001109,2026-07-03 16:04:00,P015,1,1050.0,750,50,WavePay
SL0001627,T001110,2026-07-03 18:22:00,P008,1,1450.0,1200,0,Cash
SL0001628,T001111,2026-07-03 09:05:00,P003,1,7250.0,5200,0,Cash
SL0001629,T001112,2026-07-03 18:28:00,P037,1,4650.0,3300,0,Cash
SL0001630,T001113,2026-07-03 17:04:00,P010,2,7200.0,5600,0,Cash
SL0001631,T001114,2026-07-03 14:31:00,P003,1,7250.0,5200,0,KBZPay
SL0001632,T001115,2026-07-03 12:19:00,P008,1,1450.0,1200,0,Cash
SL0001633,T001116,2026-07-03 20:38:00,P002,1,9700.0,7950,0,Cash
SL0001634,T001117,2026-07-03 10:06:00,P024,1,5650.0,4800,0,Cash
SL0001635,T001118,2026-07-03 14:59:00,P014,2,10450.0,8900,0,Cash
SL0001636,T001119,2026-07-03 16:36:00,P016,1,10700.0,8500,550,Cash
SL0001637,T001120,2026-07-03 16:19:00,P003,1,7250.0,5200,0,Cash
SL0001638,T001121,2026-07-03 11:35:00,P005,1,8700.0,6300,0,Cash
SL0001639,T001122,2026-07-03 16:48:00,P014,1,10450.0,8900,0,Cash
SL0001640,T001122,2026-07-03 16:48:00,P011,1,5600.0,4100,0,KBZPay
SL0001641,T001123,2026-07-03 11:32:00,P016,1,10700.0,8500,0,Cash
SL0001642,T001124,2026-07-03 15:13:00,P011,2,5600.0,4100,0,KBZPay
SL0001643,T001125,2026-07-03 13:37:00,P015,2,1050.0,750,0,Cash
SL0001644,T001125,2026-07-03 13:37:00,P006,2,6750.0,4750,0,Cash
SL0001645,T001126,2026-07-03 17:18:00,P039,1,9350.0,7550,0,KBZPay
SL0001646,T001127,2026-07-03 11:20:00,P037,2,4650.0,3300,450,KBZPay
SL0001647,T001127,2026-07-03 11:20:00,P020,1,9600.0,7050,0,Cash
SL0001648,T001128,2026-07-03 19:38:00,P005,1,8700.0,6300,0,Cash
SL0001649,T001129,2026-07-03 12:39:00,P011,1,5600.0,4100,0,Cash
SL0001650,T001130,2026-07-03 12:44:00,P020,1,9600.0,7050,0,Cash
SL0001651,T001131,2026-07-03 21:53:00,P030,1,9850.0,8500,0,Cash
SL0001652,T001132,2026-07-03 14:45:00,P020,1,9600.0,7050,0,Cash
SL0001653,T001133,2026-07-03 21:24:00,P008,1,1450.0,1200,0,Cash
SL0001654,T001133,2026-07-03 21:24:00,P006,1,6750.0,4750,0,Cash
SL0001655,T001134,2026-07-03 12:02:00,P016,1,10700.0,8500,0,WavePay
SL0001656,T001134,2026-07-03 12:02:00,P012,1,9800.0,8800,0,Cash
SL0001657,T001135,2026-07-03 09:06:00,P016,1,10700.0,8500,0,Cash
SL0001658,T001136,2026-07-04 15:16:00,P012,4,9800.0,8800,0,Cash
SL0001659,T001137,2026-07-04 18:30:00,P034,1,6900.0,5900,0,Cash
SL0001660,T001138,2026-07-04 19:57:00,P009,1,9500.0,7150,0,Cash
SL0001661,T001138,2026-07-04 19:57:00,P030,1,9850.0,8500,500,Cash
SL0001662,T001139,2026-07-04 08:43:00,P024,1,5650.0,4800,0,Cash
SL0001663,T001140,2026-07-04 16:56:00,P034,1,6900.0,5900,0,Cash
SL0001664,T001141,2026-07-04 11:06:00,P039,1,9350.0,7550,0,Cash
SL0001665,T001142,2026-07-04 16:42:00,P022,1,8800.0,7450,0,Cash
SL0001666,T001143,2026-07-04 19:56:00,P008,2,1450.0,1200,0,KBZPay
SL0001667,T001143,2026-07-04 19:56:00,P007,2,2750.0,2400,0,KBZPay
SL0001668,T001144,2026-07-04 12:43:00,P031,1,6800.0,4750,0,Cash
SL0001669,T001145,2026-07-04 13:08:00,P014,1,10450.0,8900,0,Cash
SL0001670,T001145,2026-07-04 13:08:00,P015,1,1050.0,750,0,KBZPay
SL0001671,T001145,2026-07-04 13:08:00,P038,1,4500.0,3300,0,Cash
SL0001672,T001146,2026-07-04 07:14:00,P004,1,2300.0,1700,0,KBZPay
SL0001673,T001147,2026-07-04 21:21:00,P034,1,6900.0,5900,0,Cash
SL0001674,T001148,2026-07-04 18:59:00,P037,1,4650.0,3300,0,Cash
SL0001675,T001149,2026-07-04 17:03:00,P020,1,9600.0,7050,0,KBZPay
SL0001676,T001150,2026-07-04 13:50:00,P026,1,8650.0,7250,0,Cash
SL0001677,T001151,2026-07-04 20:28:00,P024,2,5650.0,4800,550,Cash
SL0001678,T001151,2026-07-04 20:28:00,P038,1,4500.0,3300,0,Cash
SL0001679,T001151,2026-07-04 20:28:00,P013,2,8950.0,6450,0,Cash
SL0001680,T001152,2026-07-04 12:49:00,P015,1,1050.0,750,0,WavePay
SL0001681,T001153,2026-07-04 09:03:00,P010,1,7200.0,5600,350,Cash
SL0001682,T001153,2026-07-04 09:03:00,P019,1,3050.0,2500,0,Cash
SL0001683,T001154,2026-07-04 21:21:00,P030,1,9850.0,8500,0,KBZPay
SL0001684,T001155,2026-07-04 08:10:00,P022,1,8800.0,7450,0,Cash
SL0001685,T001155,2026-07-04 08:10:00,P031,3,6800.0,4750,0,Cash
SL0001686,T001155,2026-07-04 08:10:00,P006,2,6750.0,4750,0,Cash
SL0001687,T001156,2026-07-04 11:49:00,P035,1,10250.0,8150,0,Cash
SL0001688,T001156,2026-07-04 11:49:00,P032,2,10850.0,8500,0,WavePay
SL0001689,T001157,2026-07-04 17:09:00,P026,1,8650.0,7250,0,KBZPay
SL0001690,T001158,2026-07-04 07:26:00,P031,1,6800.0,4750,0,Cash
SL0001691,T001159,2026-07-04 12:49:00,P015,1,1050.0,750,0,Cash
SL0001692,T001160,2026-07-04 20:00:00,P002,1,9700.0,7950,0,WavePay
SL0001693,T001160,2026-07-04 20:00:00,P040,1,6800.0,5650,0,Cash
SL0001694,T001161,2026-07-04 12:30:00,P026,1,8650.0,7250,0,Cash
SL0001695,T001161,2026-07-04 12:30:00,P001,2,9400.0,7950,0,Cash
SL0001696,T001162,2026-07-04 16:17:00,P007,1,2750.0,2400,0,Cash
SL0001697,T001162,2026-07-04 16:17:00,P012,1,9800.0,8800,0,KBZPay
SL0001698,T001163,2026-07-04 10:21:00,P003,1,7250.0,5200,0,Cash
SL0001699,T001164,2026-07-04 08:06:00,P032,1,10850.0,8500,0,Cash
SL0001700,T001165,2026-07-04 12:08:00,P027,2,600.0,500,50,Cash
SL0001701,T001166,2026-07-04 08:46:00,P027,1,600.0,500,50,Cash
SL0001702,T001167,2026-07-04 13:19:00,P030,1,9850.0,8500,0,WavePay
SL0001703,T001168,2026-07-04 09:58:00,P025,1,2450.0,2150,0,Cash
SL0001704,T001168,2026-07-04 09:58:00,P010,1,7200.0,5600,0,Cash
SL0001705,T001169,2026-07-04 07:14:00,P013,1,8950.0,6450,0,Cash
SL0001706,T001170,2026-07-04 19:16:00,P008,1,1450.0,1200,0,Cash
SL0001707,T001171,2026-07-04 15:51:00,P034,3,6900.0,5900,1050,Cash
SL0001708,T001172,2026-07-05 12:45:00,P030,1,9850.0,8500,0,Cash
SL0001709,T001172,2026-07-05 12:45:00,P006,1,6750.0,4750,0,Cash
SL0001710,T001173,2026-07-05 07:01:00,P020,1,9600.0,7050,0,WavePay
SL0001711,T001174,2026-07-05 09:08:00,P008,1,1450.0,1200,50,WavePay
SL0001712,T001175,2026-07-05 12:46:00,P020,1,9600.0,7050,0,Cash
SL0001713,T001175,2026-07-05 12:46:00,P039,1,9350.0,7550,0,Cash
SL0001714,T001176,2026-07-05 11:45:00,P006,1,6750.0,4750,0,Cash
SL0001715,T001177,2026-07-05 14:32:00,P019,1,3050.0,2500,0,WavePay
SL0001716,T001178,2026-07-05 19:01:00,P033,1,550.0,450,0,Cash
SL0001717,T001179,2026-07-05 20:20:00,P033,2,550.0,450,0,Cash
SL0001718,T001179,2026-07-05 20:20:00,P012,1,9800.0,8800,0,WavePay
SL0001719,T001179,2026-07-05 20:20:00,P039,1,9350.0,7550,450,Cash
SL0001720,T001180,2026-07-05 13:08:00,P022,1,8800.0,7450,450,Cash
SL0001721,T001180,2026-07-05 13:08:00,P030,1,9850.0,8500,0,Cash
SL0001722,T001181,2026-07-05 15:03:00,P037,2,4650.0,3300,0,KBZPay
SL0001723,T001182,2026-07-05 20:25:00,P015,3,1050.0,750,0,WavePay
SL0001724,T001183,2026-07-05 17:56:00,P025,1,2450.0,2150,0,Cash
SL0001725,T001183,2026-07-05 17:56:00,P005,1,8700.0,6300,0,Cash
SL0001726,T001184,2026-07-05 07:29:00,P034,1,6900.0,5900,0,Cash
SL0001727,T001185,2026-07-05 09:46:00,P007,1,2750.0,2400,0,Cash
SL0001728,T001186,2026-07-05 12:46:00,P014,1,10450.0,8900,0,KBZPay
SL0001729,T001187,2026-07-05 14:19:00,P030,1,9850.0,8500,0,KBZPay
SL0001730,T001188,2026-07-05 13:35:00,P004,2,2300.0,1700,250,Cash
SL0001731,T001188,2026-07-05 13:35:00,P034,4,6900.0,5900,0,KBZPay
SL0001732,T001189,2026-07-05 10:05:00,P008,1,1450.0,1200,0,Cash
SL0001733,T001190,2026-07-05 12:51:00,P037,2,4650.0,3300,0,Cash
SL0001734,T001191,2026-07-05 07:41:00,P003,1,7250.0,5200,0,Cash
SL0001735,T001192,2026-07-05 08:50:00,P034,1,6900.0,5900,350,Cash
SL0001736,T001193,2026-07-05 11:54:00,P016,4,10700.0,8500,0,Cash
SL0001737,T001193,2026-07-05 11:54:00,P022,1,8800.0,7450,0,Cash
SL0001738,T001194,2026-07-05 14:19:00,P021,1,10450.0,8200,0,Cash
SL0001739,T001194,2026-07-05 14:19:00,P037,2,4650.0,3300,0,Cash
SL0001740,T001195,2026-07-05 20:36:00,P002,2,9700.0,7950,950,Cash
SL0001741,T001196,2026-07-05 09:34:00,P026,1,8650.0,7250,0,WavePay
SL0001742,T001197,2026-07-05 15:05:00,P008,1,1450.0,1200,0,WavePay
SL0001743,T001197,2026-07-05 15:05:00,P011,1,5600.0,4100,0,Cash
SL0001744,T001198,2026-07-05 14:18:00,P028,1,950.0,750,0,Cash
SL0001745,T001199,2026-07-05 07:13:00,P025,4,2450.0,2150,0,KBZPay
SL0001746,T001200,2026-07-05 19:37:00,P030,1,9850.0,8500,0,Cash
SL0001747,T001201,2026-07-05 07:03:00,P031,2,6800.0,4750,0,Cash
SL0001748,T001202,2026-07-05 14:18:00,P031,1,6800.0,4750,0,Cash
SL0001749,T001203,2026-07-05 11:07:00,P039,1,9350.0,7550,0,Cash
SL0001750,T001204,2026-07-05 16:23:00,P034,1,6900.0,5900,0,Cash
SL0001751,T001205,2026-07-05 14:00:00,P038,1,4500.0,3300,200,Cash
SL0001752,T001205,2026-07-05 14:00:00,P021,1,10450.0,8200,0,Cash
SL0001753,T001206,2026-07-05 12:02:00,P008,1,1450.0,1200,0,Cash
SL0001754,T001207,2026-07-05 20:50:00,P031,1,6800.0,4750,0,Cash
SL0001755,T001208,2026-07-05 08:16:00,P034,1,6900.0,5900,0,KBZPay
SL0001756,T001209,2026-07-05 15:58:00,P019,1,3050.0,2500,0,Cash
SL0001757,T001209,2026-07-05 15:58:00,P020,1,9600.0,7050,0,KBZPay
SL0001758,T001210,2026-07-05 16:34:00,P015,1,1050.0,750,0,WavePay
SL0001759,T001211,2026-07-05 17:20:00,P006,1,6750.0,4750,0,Cash
SL0001760,T001211,2026-07-05 17:20:00,P032,1,10850.0,8500,0,Cash
SL0001761,T001211,2026-07-05 17:20:00,P018,3,11000.0,7950,0,Cash
SL0001762,T001212,2026-07-05 15:15:00,P007,1,2750.0,2400,0,KBZPay
SL0001763,T001213,2026-07-05 20:53:00,P030,3,9850.0,8500,0,KBZPay
SL0001764,T001214,2026-07-05 13:42:00,P018,1,11000.0,7950,0,Cash
SL0001765,T001215,2026-07-05 07:59:00,P016,3,10700.0,8500,0,Cash
SL0001766,T001215,2026-07-05 07:59:00,P003,1,7250.0,5200,0,Cash
SL0001767,T001215,2026-07-05 07:59:00,P020,4,9600.0,7050,0,KBZPay
SL0001768,T001216,2026-07-06 15:12:00,P040,1,6800.0,5650,350,Cash
SL0001769,T001216,2026-07-06 15:12:00,P034,2,6900.0,5900,0,Cash
SL0001770,T001217,2026-07-06 14:47:00,P015,1,1050.0,750,0,Cash
SL0001771,T001217,2026-07-06 14:47:00,P034,1,6900.0,5900,0,Cash
SL0001772,T001217,2026-07-06 14:47:00,P008,1,1450.0,1200,0,Cash
SL0001773,T001218,2026-07-06 17:18:00,P020,1,9600.0,7050,0,Cash
SL0001774,T001219,2026-07-06 13:13:00,P008,2,1450.0,1200,150,WavePay
SL0001775,T001219,2026-07-06 13:13:00,P037,1,4650.0,3300,0,KBZPay
SL0001776,T001219,2026-07-06 13:13:00,P003,1,7250.0,5200,0,KBZPay
SL0001777,T001220,2026-07-06 15:48:00,P030,1,9850.0,8500,0,Cash
SL0001778,T001221,2026-07-06 07:30:00,P020,1,9600.0,7050,0,Cash
SL0001779,T001222,2026-07-06 12:46:00,P004,1,2300.0,1700,0,Cash
SL0001780,T001222,2026-07-06 12:46:00,P019,1,3050.0,2500,0,WavePay
SL0001781,T001222,2026-07-06 12:46:00,P031,1,6800.0,4750,350,Cash
SL0001782,T001223,2026-07-06 12:36:00,P032,1,10850.0,8500,0,Cash
SL0001783,T001224,2026-07-06 19:15:00,P034,4,6900.0,5900,1400,WavePay
SL0001784,T001225,2026-07-06 14:09:00,P003,2,7250.0,5200,0,Cash
SL0001785,T001225,2026-07-06 14:09:00,P012,1,9800.0,8800,0,Cash
SL0001786,T001226,2026-07-06 11:21:00,P003,1,7250.0,5200,0,Cash
SL0001787,T001227,2026-07-06 10:44:00,P036,3,6250.0,4350,0,KBZPay
SL0001788,T001227,2026-07-06 10:44:00,P018,1,11000.0,7950,0,Cash
SL0001789,T001227,2026-07-06 10:44:00,P016,2,10700.0,8500,0,KBZPay
SL0001790,T001228,2026-07-06 16:28:00,P039,1,9350.0,7550,0,Cash
SL0001791,T001229,2026-07-06 18:20:00,P013,1,8950.0,6450,0,WavePay
SL0001792,T001229,2026-07-06 18:20:00,P002,1,9700.0,7950,0,Cash
SL0001793,T001230,2026-07-06 15:29:00,P006,1,6750.0,4750,0,Cash
SL0001794,T001230,2026-07-06 15:29:00,P020,1,9600.0,7050,0,Cash
SL0001795,T001231,2026-07-06 16:29:00,P020,2,9600.0,7050,0,Cash
SL0001796,T001231,2026-07-06 16:29:00,P007,2,2750.0,2400,0,Cash
SL0001797,T001232,2026-07-06 10:31:00,P037,1,4650.0,3300,0,Cash
SL0001798,T001233,2026-07-06 15:50:00,P033,2,550.0,450,0,Cash
SL0001799,T001234,2026-07-06 14:13:00,P028,1,950.0,750,0,WavePay
SL0001800,T001234,2026-07-06 14:13:00,P039,1,9350.0,7550,0,Cash
SL0001801,T001235,2026-07-06 13:28:00,P012,1,9800.0,8800,0,Cash
SL0001802,T001236,2026-07-06 14:49:00,P029,1,9250.0,7400,0,WavePay
SL0001803,T001236,2026-07-06 14:49:00,P008,1,1450.0,1200,0,KBZPay
SL0001804,T001237,2026-07-06 08:16:00,P039,1,9350.0,7550,450,Cash
SL0001805,T001238,2026-07-06 16:31:00,P008,1,1450.0,1200,0,Cash
SL0001806,T001239,2026-07-06 12:07:00,P036,2,6250.0,4350,0,Cash
SL0001807,T001240,2026-07-06 14:15:00,P012,1,9800.0,8800,0,Cash
SL0001808,T001241,2026-07-06 19:53:00,P034,1,6900.0,5900,350,Cash
SL0001809,T001241,2026-07-06 19:53:00,P006,2,6750.0,4750,700,Cash
SL0001810,T001242,2026-07-06 12:07:00,P030,1,9850.0,8500,0,KBZPay
SL0001811,T001243,2026-07-06 21:25:00,P037,2,4650.0,3300,0,Cash
SL0001812,T001244,2026-07-06 09:17:00,P031,1,6800.0,4750,0,Cash
SL0001813,T001244,2026-07-06 09:17:00,P007,1,2750.0,2400,0,Cash
SL0001814,T001245,2026-07-06 13:43:00,P020,1,9600.0,7050,0,KBZPay
SL0001815,T001245,2026-07-06 13:43:00,P037,1,4650.0,3300,250,Cash
SL0001816,T001245,2026-07-06 13:43:00,P026,1,8650.0,7250,0,KBZPay
SL0001817,T001246,2026-07-06 16:24:00,P025,1,2450.0,2150,0,Cash
SL0001818,T001247,2026-07-06 07:05:00,P031,1,6800.0,4750,0,Cash
SL0001819,T001248,2026-07-06 18:19:00,P018,1,11000.0,7950,0,KBZPay
SL0001820,T001248,2026-07-06 18:19:00,P033,1,550.0,450,0,Cash
SL0001821,T001249,2026-07-07 18:56:00,P008,1,1450.0,1200,0,WavePay
SL0001822,T001249,2026-07-07 18:56:00,P006,3,6750.0,4750,0,Cash
SL0001823,T001250,2026-07-07 14:37:00,P024,2,5650.0,4800,0,Cash
SL0001824,T001251,2026-07-07 11:49:00,P034,1,6900.0,5900,0,Cash
SL0001825,T001252,2026-07-07 07:52:00,P008,4,1450.0,1200,0,WavePay
SL0001826,T001253,2026-07-07 14:30:00,P011,1,5600.0,4100,0,Cash
SL0001827,T001254,2026-07-07 14:00:00,P020,1,9600.0,7050,0,Cash
SL0001828,T001255,2026-07-07 18:37:00,P030,1,9850.0,8500,0,Cash
SL0001829,T001255,2026-07-07 18:37:00,P024,1,5650.0,4800,0,KBZPay
SL0001830,T001256,2026-07-07 21:05:00,P010,1,7200.0,5600,0,KBZPay
SL0001831,T001257,2026-07-07 13:32:00,P026,1,8650.0,7250,0,Cash
SL0001832,T001258,2026-07-07 21:08:00,P032,3,10850.0,8500,0,Cash
SL0001833,T001259,2026-07-07 15:17:00,P020,1,9600.0,7050,0,WavePay
SL0001834,T001260,2026-07-07 18:48:00,P006,1,6750.0,4750,0,KBZPay
SL0001835,T001260,2026-07-07 18:48:00,P010,1,7200.0,5600,0,WavePay
SL0001836,T001260,2026-07-07 18:48:00,P012,1,9800.0,8800,0,Cash
SL0001837,T001261,2026-07-07 10:21:00,P014,1,10450.0,8900,0,Cash
SL0001838,T001262,2026-07-07 15:47:00,P037,3,4650.0,3300,700,Cash
SL0001839,T001263,2026-07-07 18:23:00,P003,1,7250.0,5200,0,Cash
SL0001840,T001263,2026-07-07 18:23:00,P025,1,2450.0,2150,0,Cash
SL0001841,T001263,2026-07-07 18:23:00,P014,1,10450.0,8900,0,Cash
SL0001842,T001264,2026-07-07 15:13:00,P012,1,9800.0,8800,0,Cash
SL0001843,T001264,2026-07-07 15:13:00,P020,1,9600.0,7050,0,Cash
SL0001844,T001265,2026-07-07 19:14:00,P015,1,1050.0,750,0,Cash
SL0001845,T001265,2026-07-07 19:14:00,P028,1,950.0,750,0,Cash
SL0001846,T001266,2026-07-07 16:21:00,P038,1,4500.0,3300,0,Cash
SL0001847,T001267,2026-07-07 09:40:00,P031,1,6800.0,4750,0,Cash
SL0001848,T001268,2026-07-07 13:37:00,P006,2,6750.0,4750,0,Cash
SL0001849,T001269,2026-07-07 18:21:00,P030,1,9850.0,8500,0,Cash
SL0001850,T001270,2026-07-07 14:20:00,P025,1,2450.0,2150,0,Cash
SL0001851,T001271,2026-07-07 17:02:00,P015,1,1050.0,750,0,Cash
SL0001852,T001272,2026-07-07 12:04:00,P038,2,4500.0,3300,0,WavePay
SL0001853,T001273,2026-07-08 15:32:00,P017,1,8050.0,6850,0,Cash
SL0001854,T001274,2026-07-08 15:57:00,P008,1,1450.0,1200,0,Cash
SL0001855,T001275,2026-07-08 13:27:00,P005,1,8700.0,6300,0,KBZPay
SL0001856,T001276,2026-07-08 11:16:00,P020,1,9600.0,7050,0,Cash
SL0001857,T001276,2026-07-08 11:16:00,P010,1,7200.0,5600,0,Cash
SL0001858,T001277,2026-07-08 11:00:00,P009,1,9500.0,7150,0,Cash
SL0001859,T001277,2026-07-08 11:00:00,P026,3,8650.0,7250,0,Cash
SL0001860,T001277,2026-07-08 11:00:00,P015,2,1050.0,750,0,Cash
SL0001861,T001278,2026-07-08 09:23:00,P017,2,8050.0,6850,0,Cash
SL0001862,T001279,2026-07-08 21:48:00,P008,1,1450.0,1200,0,Cash
SL0001863,T001280,2026-07-08 15:15:00,P012,1,9800.0,8800,0,Cash
SL0001864,T001281,2026-07-08 18:30:00,P009,2,9500.0,7150,0,KBZPay
SL0001865,T001282,2026-07-08 17:22:00,P016,2,10700.0,8500,0,Cash
SL0001866,T001282,2026-07-08 17:22:00,P002,1,9700.0,7950,0,Cash
SL0001867,T001283,2026-07-08 16:39:00,P020,3,9600.0,7050,0,WavePay
SL0001868,T001284,2026-07-08 09:05:00,P014,1,10450.0,8900,0,Cash
SL0001869,T001284,2026-07-08 09:05:00,P031,1,6800.0,4750,0,Cash
SL0001870,T001285,2026-07-08 14:13:00,P015,1,1050.0,750,0,Cash
SL0001871,T001286,2026-07-08 13:26:00,P026,2,8650.0,7250,0,KBZPay
SL0001872,T001287,2026-07-08 14:27:00,P038,1,4500.0,3300,0,KBZPay
SL0001873,T001288,2026-07-08 07:22:00,P038,1,4500.0,3300,0,WavePay
SL0001874,T001288,2026-07-08 07:22:00,P011,1,5600.0,4100,300,KBZPay
SL0001875,T001289,2026-07-08 11:04:00,P010,1,7200.0,5600,0,Cash
SL0001876,T001289,2026-07-08 11:04:00,P004,1,2300.0,1700,0,Cash
SL0001877,T001290,2026-07-08 15:37:00,P022,1,8800.0,7450,0,Cash
SL0001878,T001291,2026-07-08 10:08:00,P011,1,5600.0,4100,0,Cash
SL0001879,T001291,2026-07-08 10:08:00,P002,1,9700.0,7950,0,WavePay
SL0001880,T001292,2026-07-08 07:05:00,P006,1,6750.0,4750,0,WavePay
SL0001881,T001293,2026-07-08 11:13:00,P030,1,9850.0,8500,0,KBZPay
SL0001882,T001293,2026-07-08 11:13:00,P011,1,5600.0,4100,0,Cash
SL0001883,T001294,2026-07-08 16:25:00,P006,1,6750.0,4750,0,KBZPay
SL0001884,T001294,2026-07-08 16:25:00,P031,1,6800.0,4750,0,Cash
SL0001885,T001295,2026-07-08 10:20:00,P003,1,7250.0,5200,0,Cash
SL0001886,T001295,2026-07-08 10:20:00,P004,1,2300.0,1700,0,Cash
SL0001887,T001296,2026-07-08 12:23:00,P024,1,5650.0,4800,0,Cash
SL0001888,T001297,2026-07-08 07:20:00,P015,1,1050.0,750,0,Cash
SL0001889,T001298,2026-07-08 13:09:00,P024,1,5650.0,4800,300,Cash
SL0001890,T001299,2026-07-08 12:28:00,P020,2,9600.0,7050,0,Cash
SL0001891,T001300,2026-07-08 09:36:00,P010,1,7200.0,5600,350,Cash
SL0001892,T001301,2026-07-08 10:24:00,P030,2,9850.0,8500,0,Cash
SL0001893,T001301,2026-07-08 10:24:00,P014,1,10450.0,8900,500,WavePay
SL0001894,T001302,2026-07-08 12:18:00,P030,1,9850.0,8500,0,Cash
SL0001895,T001302,2026-07-08 12:18:00,P007,1,2750.0,2400,0,KBZPay
SL0001896,T001303,2026-07-08 14:04:00,P031,1,6800.0,4750,0,Cash
SL0001897,T001304,2026-07-08 07:10:00,P010,3,7200.0,5600,0,Cash
SL0001898,T001304,2026-07-08 07:10:00,P008,1,1450.0,1200,50,Cash
SL0001899,T001305,2026-07-08 20:45:00,P039,1,9350.0,7550,0,Cash
SL0001900,T001305,2026-07-08 20:45:00,P015,2,1050.0,750,100,Cash
SL0001901,T001306,2026-07-08 14:36:00,P017,1,8050.0,6850,0,Cash
SL0001902,T001306,2026-07-08 14:36:00,P024,1,5650.0,4800,0,Cash
SL0001903,T001307,2026-07-08 11:58:00,P008,1,1450.0,1200,0,Cash
SL0001904,T001308,2026-07-08 10:03:00,P006,1,6750.0,4750,0,KBZPay
SL0001905,T001309,2026-07-08 19:21:00,P031,1,6800.0,4750,0,Cash
SL0001906,T001310,2026-07-09 13:41:00,P031,1,6800.0,4750,0,Cash
SL0001907,T001311,2026-07-09 12:37:00,P020,1,9600.0,7050,0,Cash
SL0001908,T001311,2026-07-09 12:37:00,P030,1,9850.0,8500,0,KBZPay
SL0001909,T001311,2026-07-09 12:37:00,P023,1,7800.0,6250,400,WavePay
SL0001910,T001312,2026-07-09 16:29:00,P022,1,8800.0,7450,0,Cash
SL0001911,T001312,2026-07-09 16:29:00,P012,1,9800.0,8800,0,Cash
SL0001912,T001312,2026-07-09 16:29:00,P033,3,550.0,450,100,Cash
SL0001913,T001313,2026-07-09 13:08:00,P033,2,550.0,450,0,KBZPay
SL0001914,T001314,2026-07-09 21:28:00,P009,1,9500.0,7150,0,Cash
SL0001915,T001314,2026-07-09 21:28:00,P024,1,5650.0,4800,0,WavePay
SL0001916,T001315,2026-07-09 10:41:00,P015,1,1050.0,750,0,Cash
SL0001917,T001316,2026-07-09 14:20:00,P026,1,8650.0,7250,0,Cash
SL0001918,T001317,2026-07-09 17:43:00,P024,1,5650.0,4800,0,Cash
